"No.","Time","Source","Destination","Protocol","Length","Info"
"6481","139.023604","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xed3d TXT 2.6321.pz7iqNzHeeI9Su9H0e4FpEpzql/HnCqOsYYdD2zULIbuSfSNMuWgkC/6dfxEbbY.verysecret.domain.com"
"6482","139.039473","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1b45 TXT 2.6322.YyUUngEjgnt9ansfDh8T+HG8K6DeTaH4VWNvt2o20myZh3YMQfemiZM891G0vfi.verysecret.domain.com"
"6483","139.058773","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2068 TXT 2.6323.X4xj+HHhKZ9N8CaYFfX9VXKCQA8oG98Y9T+FHjvxrYWfh62+H/AIF/0TQrIeU8i.verysecret.domain.com"
"6484","139.075668","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x47b4 TXT 2.6324.HAOBjAx1PXJqLxN4j0zwl4Ji+GfgCSRdMhYrdXzt+9lbuSfU9fbtXlIgjijITJI.verysecret.domain.com"
"6485","139.092498","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x18ad TXT 2.6325.A9+axqT6I6KVJ35pEarsUEbh7nnNWlXeW3IMDtk8/wCf6VXKYBIwGIPXrj0qRXA.verysecret.domain.com"
"6486","139.108875","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x539a TXT 2.6326.XDH8gDXId5IFLSg55PpUvky/7f/fBqA5HsR0zTd8398UAf//U/O7Uo20D4vadrD.verysecret.domain.com"
"6487","139.126447","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3882 TXT 2.6327.gHTtYHkXJ24jjnAwpPuw454yK7QKpdI5OSD8x4wPfjoOar+JdFbX/h7eabtzdrt.verysecret.domain.com"
"6488","139.152711","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x07d8 TXT 2.6328.mtj/deM5WsfwtrLa14RtbiYMbpMxzqeCHXIYe3I718s3dXPbOkX92oAwSD90gna.verysecret.domain.com"
"6489","139.172208","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0e90 TXT 2.6329.Bz/jSscPiEbV+7ndnPt60BVU5OCT12jinjnqWIHUEcdeePxqDREbp+8Hy5AHTjP.verysecret.domain.com"
"6490","139.189424","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7898 TXT 2.6330./AOulMSox5DNn0wT+vvUuOm3gZ6nt2P8An3pCR5aYIwOfmOBjtUsY1WAVSU8xcZ.verysecret.domain.com"
"6491","139.206241","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd88c TXT 2.6331.UN0+v+fWr0QZUxn5QBghsAZHp361ViRcBj8x/2vX6VeTJlXKgLkHls8DsfpUgJ2.verysecret.domain.com"
"6492","139.222201","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xc712 TXT 2.6332.BGc9yM+n6CnbfuuGDEc/Xn/ACKj4DMWGRySBngH/PehhksuMHJ7YxQAm0ojKSzE.verysecret.domain.com"
"6493","139.250109","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x36ee TXT 2.6333.dARingDyyCvCk5AWhSNpz3PB3Z/L8e9Kfvc4bsAWPOT1FADWyhJUHhvujPHH/wC.verysecret.domain.com"
"6494","139.278283","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x078e TXT 2.6334.vrSNkYyBtByMjOetSr8wyVxggEBvWmn7+QdxJPSgBgwcEknryTg4+nr/hS5AXdw.verysecret.domain.com"
"6495","139.296017","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xaf5a TXT 2.6335.R1BA70DhF2jtyAfTpUwTABOSQMN7decUAIib4h8xwvJHH86dtKSYDAEjAIHQUzz.verysecret.domain.com"
"6496","139.312969","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1223 TXT 2.6336.FwApJI6MTjn/PagucqNuMnnHb6etAEfAy/3c4z+VRkrg5fKjA/pzU7MffIx/F+l.verysecret.domain.com"
"6497","139.329021","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x425b TXT 2.6337.QhiUyW27lAGT260ARNt2/dBXPIzUaffzjntnipSuCTz14wDwfamscKUIJHf+77n.verysecret.domain.com"
"6498","139.346988","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8105 TXT 2.6338.HrQAxgcctv+XLZHb+lIqhSCe3XAzS4ctjOfUAZ4x2/wAKkiUfKG+Ukdh92gBuzB.verysecret.domain.com"
"6499","139.365499","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0ff4 TXT 2.6339.44OeF/rUmwYKg8knPzZweMDHTPNOCqsG7O1V5yf0I+lKyYXG7KDkhu3NAETKd2A.verysecret.domain.com"
"6500","139.382029","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4ff2 TXT 2.6340.QwHbd+nJ+v40zfwAvPXqA1PZssyp8q7sdAfzpvlncXGWzkZYfT8qlsBpyXAUkHr.verysecret.domain.com"
"6501","139.409925","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x853f TXT 2.6341.wM459KF+cjJZSTyMc/8A66vRwxttJBAIxgYJPuB6UCONZSUJB6gr3qQIUViuDyp.verysecret.domain.com"
"6502","139.426270","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5822 TXT 2.6342.7df1+tTLGuPlwrBsDjIHt/n1qQLtGRgr0DD6/pQFBY/ORnkDv9fSgBynC7guB29.verysecret.domain.com"
"6503","139.442730","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4432 TXT 2.6343.s+tSqqr1bg8ZLc+/SkIxzuVsLgHp+lSYzwG24PJIwR7UARsXB3biU6cYOKCF2li.verysecret.domain.com"
"6504","139.462014","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x10ab TXT 2.6344.QQeM8/hzStgOvHzFccd/ao33ibC5UEZwD+f86AJc7ZGYHJBOccDp6VIg3Ku0ZA7.verysecret.domain.com"
"6505","139.482261","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xad70 TXT 2.6345.bs8UtvZzXMmyMsWDY49aqaz4r0PwjAy3DDUNUCDZbJyPqT3+lUouWwbG+9pDY6U.verysecret.domain.com"
"6506","139.498417","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4576 TXT 2.6346.b7Up4rSyQEvJIQDwO/r6V494t+Jlxe3MmleEt1lYjIkuWOHP0+o/SuE8ReIdW8U.verysecret.domain.com"
"6507","141.599890","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4576 TXT 2.6346.b7Up4rSyQEvJIQDwO/r6V494t+Jlxe3MmleEt1lYjIkuWOHP0+o/SuE8ReIdW8U.verysecret.domain.com"
"6508","141.619671","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xcaaa TXT 2.6347.6y1xqM+y3Lf8eqH5QP5ZrLCIsHyj93kZ+XIY46+o+ldcKaW5k5disInaaSeeR5Z.verysecret.domain.com"
"6509","141.639079","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1af9 TXT 2.6348.3GXlkckk+p9PwqeJPMPzYJH3cDqc/8A1ulSS5YqcBiR/Ceo9DTUXMqyZYHjAAwA.verysecret.domain.com"
"6510","141.655437","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xfdf0 TXT 2.6349.R3z/AJ71uSiYkK5TouST24z6+tPkJ5JUMoPIweR69aiyzzHAGDnbjv8A1qbbkAn.verysecret.domain.com"
"6511","141.673266","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8658 TXT 2.6350.le+T69Md6BCnYUGGaQEHcrdfp7VDuJbbH91eceg/wo5UlmLcccd8//WpJEJ5x79.verysecret.domain.com"
"6512","141.689562","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0b32 TXT 2.6351.uOKQxjPhFU7sZPG7OKVNwIKkheNwxjJI6H3pDHk/LhPm49AP60qGWI42Hng44wT.verysecret.domain.com"
"6513","141.707452","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x25b7 TXT 2.6352.1+tSxloFzEflLZznAzn/Pak6LuLAZ9qnictGSoxznGPbtUJJwQFGOxAH8qQK9xU.verysecret.domain.com"
"6514","141.725809","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x744b TXT 2.6353.QMNxf7g7tjtTwu6QIOckD1696hV2J6Z6ZUcDHp9c09IzJcKUGGHbGCOv5UFF820.verysecret.domain.com"
"6515","141.743902","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4a0b TXT 2.6354.jjhQTjOAMZHselVHBEgLZP97j+vpWwkr/AGdAcrIo+Yk8n8KrPC7ryfL3A8OvU/.verysecret.domain.com"
"6516","141.763505","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1682 TXT 2.6355.SgCh8/2fAHJ4A+tRHcI3V93JJK45HOOK047YAbvMU5GMDAFNuY2aASLluMEK3+e.verysecret.domain.com"
"6517","141.781175","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd0bc TXT 2.6356.9MCgisBnaeAR1IP061bii81fkODjON3+etUkOZRjJXHTrV+CQmMjbtIHDqeR68U.verysecret.domain.com"
"6518","141.799328","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xc5d1 TXT 2.6357.1qxMqTJtDIwDhgc7jXi3i3w4dK1M3trGf7KuPvqGwInPVSOwOSOPWveZIZLhQ4V.verysecret.domain.com"
"6519","141.816459","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xcc23 TXT 2.6358.SVAUmqNxpKXtnNZ3ah7eWMq5Y5wCP51vCbgzGceZH2z+zH8aNO+OfwOvvg78RR9.verysecret.domain.com"
"6520","141.836280","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7206 TXT 2.6359.v8W6ZpojguLmXdJq9muAH39ftEPy7j1I2v3YD5d+OXwn1Xwx4zn06ZzLfWyNLpl.verysecret.domain.com"
"6521","141.854655","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdc21 TXT 2.6360.+yYF/b57kfxrwGx3weM18uK3iL4bfFjTdX0nUZdN1LT7oXem39u+CCpznjr3VlJ.verysecret.domain.com"
"6522","141.873700","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x097e TXT 2.6361.wQSDw1frt4a8SeEv2sv2WXuofJ07xlpm0ajary+nXZU7ZF7tBKAcH03A4ZSK7k1.verysecret.domain.com"
"6523","141.892527","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6315 TXT 2.6362.HXoeVONmfkak1xY6hHdRzNb3ULh4pIpOY2HIPHoa+o9C8T2/irwpeeKkhM96sSQ.verysecret.domain.com"
"6524","141.911372","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9c2e TXT 2.6363.eONOtFxNPGvEWpwJjmaLA3AffXIIJC14p8WPBmoeCvH8qXdnNY3KTG11SLYSkbj.verysecret.domain.com"
"6525","141.929555","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6ef4 TXT 2.6364.GyUY7MvX1+X1rB8LeJtV8KeNbTXdJk/0iHiRMfJMn8UbrzwRkHjPftWsoqSHF2P.verysecret.domain.com"
"6526","141.946506","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x943e TXT 2.6365.qGREs7+NZLmK8gmiSe2u7Zv3VzA4yk0Z9GHPscjtW1pWp3ei+ILXUdMuPJu4Zd6.verysecret.domain.com"
"6527","141.965296","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x021a TXT 2.6366.MP4h6MOmCKxbH+ybzw/ot9pNwp8DazcuumXEj4bw9qTtuaxlPaCZiTGTwr8DhgK.verysecret.domain.com"
"6528","141.982796","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0ef4 TXT 2.6367.tRpLHczwXKtBdxSFJ4nGCCOoNebKNnY6tz3nxj4b074u/Cga7onl2fiG2Ul1/55.verysecret.domain.com"
"6529","141.999995","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x248b TXT 2.6368.S45yOuxuh9O1fJlncXujXdzpmpWkllc28vlSwuOYnPOM9x3B717V4K8T3nhTxzH.verysecret.domain.com"
"6530","142.018910","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x148f TXT 2.6369.fR/PasNt3bk/JLGf6+npXY/F/wAAWvifwtB4z8JRLf3IgyY0OGuIc5Mbf7aHO3P.verysecret.domain.com"
"6531","142.037207","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x621f TXT 2.6370.uOM1mm1ox9DxJorbUNIKNnafmjlV8NGw6MpHQg4Oa9Z01I/ix4LbSrsIPinoEJW.verysecret.domain.com"
"6532","142.054062","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xee2f TXT 2.6371.KQkIdYtR0HoWGcj0b0DV4D4f1GSPZbzMWReAx+XI+70x1HPFd2iX9pqVpqmi3bW.verysecret.domain.com"
"6533","142.071690","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5145 TXT 2.6372.GvWTiayuh6j+EgdVPQjuM81T01LizDvNOlAMLROrruB3LtaNwcYIPQ5GCD3rm5I.verysecret.domain.com"
"6534","142.089387","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8c5b TXT 2.6373.ZEmETg+oBGD6dK+k9at7T4n/AA+m8faBYjT/ABXZkR+KtHQ8llHM6AdeOT/eXB6.verysecret.domain.com"
"6535","142.106498","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5e0c TXT 2.6374.givELqyy6eYPNDDdE4Gcgds+w7VtF3R2RbOeiQsynO3CjpwQK6vR8vcq0mWIwcd.verysecret.domain.com"
"6536","142.126143","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x488f TXT 2.6375.c88f1rKSyXnII9AR61s2EEtreR3RjaSFXXoTkH0/nTubHbasiW+nJAhDkp8wjON.verysecret.domain.com"
"6537","142.141742","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xc29e TXT 2.6376.vXNY2nMZdRjt1iJSQZxnjr1HpSzPfapcxpbQsSMYAXJAxyM12tjpC6PDGJiJLll.verysecret.domain.com"
"6538","142.159587","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd8dd TXT 2.6377.B5OWHFFzObNPT9GjsbfzZwJHABHzYOM5P9Kle5DynkhWzkHtTJL6V7V1lGSTySR.verysecret.domain.com"
"6539","142.177219","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xedf0 TXT 2.6378.wPyqgJQsqlSQeCM1BijUj+dSNxO85AxznPWtWzi3Nn72W4OM8jmsu1IZgcfxc9P.verysecret.domain.com"
"6540","142.194319","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2cef TXT 2.6379.w5rqrS38xx5IKrn723IA/wqWxmrY2u4AHIPqO9dNHZFIhlsEj/AD9KrafbkTKeM.verysecret.domain.com"
"6541","142.211498","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe0f4 TXT 2.6380.AHknp/n0rXJKxqrHIHQEYrlk7lo3tMSGfTXjK/MnOMevIx+tWpLaKW1aMKoLDhv.verysecret.domain.com"
"6542","142.230900","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe212 TXT 2.6381.WsGzumtNRR+HSTCyDsAehrojIduY2DDsy8e/8qzGchJ5sN08Mq4ctjpw3fI9qf8.verysecret.domain.com"
"6543","142.251764","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd682 TXT 2.6382.AIWGPlA42kdPx/wAau6vE8pguI84wFk57Z6mqttGq5BAIPGB0pICRJCoBI+h9K2.verysecret.domain.com"
"6544","142.267135","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd549 TXT 2.6383.ra6DQ7GJHGOMc+lUFtVRQY3Zc8bck5qxGCrAgAkcYwKpDTNMMC7EgEYyTnGex//.verysecret.domain.com"
"6545","142.284835","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3629 TXT 2.6384.VUqSYbOdoPvWar8knDOfVep96sAjjkhs46/rSKNBHXb0X6GpFfqAAUC52g8j05q.verysecret.domain.com"
"6546","142.302694","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb75d TXT 2.6385.hFL8/UkKpzzx+FTh8hR1PcAflxStcZdDgEgqPTIFSB90mSMZI6dhVRZhjGNvc57.verysecret.domain.com"
"6547","142.320147","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe27d TXT 2.6386.1MudgBIDZweamxOhMh5AwSO+OCPzqUcnPGOe9RggH+LgcjHABpomUSYOePbqKQi.verysecret.domain.com"
"6548","142.340103","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x06f6 TXT 2.6387.8N397BH+f6VciGcZ+Yc8cVBD83GO/oeKvopEY5xgZzjjNJjRMgI/mQB3q2h28Z4.verysecret.domain.com"
"6549","142.358136","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9e01 TXT 2.6388.HJqqrL94cgjt/Sr0cYbBXp0BFKxRbUEDdnK9hjj6VIpAVWzkZwOPSmAMD97PbOe.verysecret.domain.com"
"6550","142.374896","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3ad9 TXT 2.6389.aJQdgYP35OfzqQJ0YnIY5b1PFW12gkD5hnJwcgVUg3+SZG5OOB/n/PWroDZ5GM+.verysecret.domain.com"
"6551","142.394746","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8149 TXT 2.6390./60AOAw2FPIx1PP5UoBwc9Ox6gU8557gdAOopRtDEdPUmgBMdsZxx+n6U8Z2gDO.verysecret.domain.com"
"6552","142.414004","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x45c6 TXT 2.6391.PTNJtPTgsOlKABk+o7mgBy5J68jvnp+NSRnDcfkOlNXO4E/MAeOM1FI5CnbgEnu.verysecret.domain.com"
"6553","142.431021","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb082 TXT 2.6392.OTQAtxcoiqMjP3Se1avhfwrfeItTknkm+z6XE2bq4JwD6qPXjineF/CV34i1Jpp.verysecret.domain.com"
"6554","142.449625","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8810 TXT 2.6393.HFnpVuubi4fhVHoPetrxP4oCWKeGvDSiKyi+V2QcN659TQYznbRFHxl42tLaAeF.verysecret.domain.com"
"6555","142.466518","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9b9c TXT 2.6394.fDLf6JF8jFGAMrdD7muj8EeHU0rRR4k8TQebNj/RrcnO9u3FZPhD4fWWmhPF3iK.verysecret.domain.com"
"6556","142.482154","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6084 TXT 2.6395.EyMCfIiAzlscnB966DxLrMkmgy6t5ImlWaK2srMHIXfwoxkck/qaDC19zP1nV7q.verysecret.domain.com"
"6557","142.510092","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7e35 TXT 2.6396.+1l5rqNDHj5VAx5Z7ACsGRmlk5OD2Hr+Pequg634e8Z3/iDSdEum0/4g6BGZNZ8.verysecret.domain.com"
"6558","142.527538","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf3fe TXT 2.6397.MX4MM80OTmW33YyykMGjPORjg8FwlXykkjUuhGF4OTkdK0NNCZ8BFGMtwFxVKdJ.verysecret.domain.com"
"6559","142.544017","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xca7a TXT 2.6398.vK+y2cxS4l+We5Az5APOBjuR1q+ILk6kmnWqrLqkn33Q/LbIRzk+tXNFt4te8Q3.verysecret.domain.com"
"6560","142.560871","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1578 TXT 2.6399.Hhvw1c/aLe2fZql6gyhcDlQenH6dzTsxN2RD4c0GbVbwaFoTfZ9HBzfXjf8tSOu.verysecret.domain.com"
"6561","142.580563","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb2e3 TXT 2.6400.4noByeao/Efx7YaBoB8FeD32IqYuLhRy3v/APrra+IXj3T/AAX4SXwj4YkR7pkI.verysecret.domain.com"
"6562","142.599040","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xab65 TXT 2.6401.nnjHLE8Ak9h1wK+VWcyZkJd5HJaR5DlnJ6nNZVKihotzSjTc/elsIFAkdzkucnc.verysecret.domain.com"
"6563","142.624985","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x66ea TXT 2.6402.eSTS8kY3bQO2aXJ25ZWXno3anHgnnj0PFcNz0hNintuA6CmGMhs/kc+lS9GOGYA.verysecret.domain.com"
"6564","142.643924","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1c93 TXT 2.6403.46f4UgY5XJyD1UDk0XAYDzjmpML6P/AN8Gk5AU4Bz1Pr+FO+X+4P8Avkf40Jgf/.verysecret.domain.com"
"6565","142.661099","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3494 TXT 2.6404.9X4zikKyo2QT0Bx7+lcBcRPoHxiDopGla4nmRvnBjuFHzL9GHzdPWu7DNyNx98r.verysecret.domain.com"
"6566","142.681914","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4535 TXT 2.6405.j8xXOeKtMfUvBEz2q777Tn+2WwCYZmTque3HH418qj3WbUTxSxsykspww7cHJzx.verysecret.domain.com"
"6567","142.698627","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9630 TXT 2.6406.Ui/KuRnGOh7Yrn/Dl/HqGlw3sCoY54wc4AxkZroAoWMHPXqCf881L0LFLMQpVAz.verysecret.domain.com"
"6568","142.717168","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2dea TXT 2.6407.YIDEYPvnHvTyAWDrlRjnA/z3oUbuevPUEcflUo4AMnHGGPTpzWYCqWXOQYzgdDx.verysecret.domain.com"
"6569","142.744634","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7e92 TXT 2.6408.n/GnhcsRkEY6YzkA/8A6qTb+9AJwvTOcjpmn7G8vLA+2Tkj/wDXmgBQwVl3Yz0O.verysecret.domain.com"
"6570","142.772336","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0ae6 TXT 2.6409.CCPy705BhAWRSARjacZ+tNxj5hkckHjjOKco+Q7uWz+HXigA+UDAAx1JIOD70bR.verysecret.domain.com"
"6571","142.790133","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb8e2 TXT 2.6410.5jAnKkjIYnt3/ADqTHPU8HjjA9/pUeCBgHd2ABxQA8bl8sHdnPPqv+NO+8u1sjt.verysecret.domain.com"
"6572","142.807039","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1f32 TXT 2.6411.9PXn/PeogWKc8gce3TNOHKgfeB7KRnH+RSugF/h2kAMQQBg5P+fX2pWyY24OB82.verysecret.domain.com"
"6573","142.823761","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x21af TXT 2.6412.P14ppJAOD1GSAen508BdgyvIPHUnPpTArZ+UIOD0JzxTgSZGAGG3EZx6f5NKFA9.verysecret.domain.com"
"6574","142.842809","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf00d TXT 2.6413.SMHnPNSLgsctuI77eTxQBG8jK2GG5lbhWOMHj/61QsCz9QASSR1H/wBarBZh8x6.verysecret.domain.com"
"6575","142.870854","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xef29 TXT 2.6414.DgHJA/OmEgoACHjHGc9P85oAixwO5brtHX8f61GVOACNn16fnU/t1HTG3H/1/el.verysecret.domain.com"
"6576","142.886845","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd180 TXT 2.6415.ZGJ4wF9u/fn8TQBBGu6TB9eQTkYz/nmrBUKoIO3HA4PI+lNhZ1cArgHnDf596V+.verysecret.domain.com"
"6577","142.905670","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4b17 TXT 2.6416.FK7eCcgjj9fT+VACIWzlcsuduR0HSn9QQoVupA9QR29aUII0JjOWB5z79xSAEDK.verysecret.domain.com"
"6578","142.923619","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x42ce TXT 2.6417.DaOf4ff1oAqqHaXLDbyMDHPfitCEbYBleMdh0NQeX8oYDhT15z+H5VIhCIq4yT0.verysecret.domain.com"
"6579","142.942458","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5782 TXT 2.6418.x9fX8aAJyB5a8jd1BwOuP889KiJXcXzkd+cj1/pT85dFwRx83zdKeSSgIB3enYn.verysecret.domain.com"
"6580","142.958344","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3cbc TXT 2.6419.iodgGBSVG0ZJXqT+P0xTjuDZA59AevPXFMaNiTjcBndtPOT9R/OpBklQCuXznng.verysecret.domain.com"
"6581","142.976045","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x547a TXT 2.6420.GkAbRvUo3B/vY6e/anIytCj9T1I7gUOSwz984PI4/yalhheRwscTMzDaDuwD68d.verysecret.domain.com"
"6582","142.993095","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3e16 TXT 2.6421.v/rUANG7Zjr/AHiMZx6VZjtY0ha5u5Y7a0jOZXb5R+tVNZ1rR/CukG61aWOWUj9.verysecret.domain.com"
"6583","143.010202","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6168 TXT 2.6422.zbgnLH+ftXgvibxlq/ia52yN9l03cPLhRcEqOn4c+9bRpuRLdj0PxD8UY7OOTTf.verysecret.domain.com"
"6584","143.025354","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xa1ff TXT 2.6423.CsSuNmyW8c8Nj0P+e1ePymSe+e7upTPcMdzyO3es2HMUrxsp8ojcj/AMRHTr7dq.verysecret.domain.com"
"6585","143.042964","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7e68 TXT 2.6424.00Q7jhcowyCoP8AhXYoqK0Mm2x20cZHI4BI5pMLuDepHTgcd8UsjABnXaB1O1uP.verysecret.domain.com"
"6586","143.060013","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x45a6 TXT 2.6425.p9akKERRyOCcnIAHb2FUMCA0fzcE9CRkdaqcbt6AAnnp1z1qYheSq/Nu5xyMe3e.verysecret.domain.com"
"6587","143.078222","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x56f4 TXT 2.6426.ofmcEAZ3HkY4JHrQImRQSucMp4yDt/CrGwLCF247bs84HWqy52H+HJ5Pp7H371f.verysecret.domain.com"
"6588","143.094373","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4d55 TXT 2.6427.S3+5tb5ugA5/I+/NSx9SIJ+5P7teOh3ZI9cU1ojt6bTnA9KurDtGXIUAduO+D+t.verysecret.domain.com"
"6589","143.112592","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x477d TXT 2.6428.WEULGp3HbjnIH+TTQmU4rViCzfIOw64wM//AF6tm3jdVzEDjsw/X0x9Kn3LlcDb.verysecret.domain.com"
"6590","143.132080","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb847 TXT 2.6429.xkBWweOvNPhuPKlyEEuQfv8AQfjQ2IymUKoAACBflIzz2z9KgPP3mGT69c1qzhZ.verysecret.domain.com"
"6591","143.150745","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb9ae TXT 2.6430.Z3YH5T0AOcgdqpmLopZW256jr6ex71A9UQ+TyW2lueQOhHp71NDlSGxnPQ5HHX8.verysecret.domain.com"
"6592","143.167152","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6e8f TXT 2.6431.+KkjUAFlBbHXI9akCLvYcADgnHFNFdCUuc/fLcZAJO4/n/ADppY7ceYcgcA89D6.verysecret.domain.com"
"6593","143.192074","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf39b TXT 2.6432.96UbyCSnVgASPyA9OM1XEvJGFzyFycbuPQ02AxiVUkk/wCyDzj2pXkeQNGSwGOc.verysecret.domain.com"
"6594","143.208866","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0eb7 TXT 2.6433.cfiKMBl3EbMDHGMA96gb5X+Yb2Bxj0+o/GpGV3B88AnJP8QGR68Grdpd+TOwkQS.verysecret.domain.com"
